"sourceNode","targetNode"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<224,69>--<224,92>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<579,33>--<579,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<224,69>--<224,92>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1477,33>--<1477,65>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<225,7>--<225,25>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<225,7>--<225,25>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<227,6>--<227,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<227,6>--<227,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<230,6>--<230,49>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<230,6>--<230,49>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<231,6>--<231,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<231,6>--<231,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,18>--<240,74>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,18>--<240,74>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<244,5>--<244,11>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,1>--<240,76>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<245,5>--<245,59>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<245,5>--<245,59>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<246,5>--<246,11>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,1>--<240,76>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<248,10>--<248,32>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/fs.js:<1311,17>--<1311,33>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<248,10>--<248,32>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<351,19>--<351,35>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<249,9>--<249,39>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<249,9>--<249,39>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<249,9>--<249,39>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<253,15>--<253,38>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/fs.js:<910,18>--<910,34>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<595,24>--<595,49>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<450,29>--<450,54>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<82,13>--<82,30>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<88,13>--<88,30>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<162,19>--<162,36>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<255,18>--<255,45>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<237,19>--<237,36>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<257,14>--<257,31>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<658,25>--<658,55>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<257,14>--<257,31>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1921,26>--<1921,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<257,14>--<257,31>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<307,31>--<307,57>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<257,14>--<257,31>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<527,30>--<527,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<257,14>--<257,31>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1514,30>--<1514,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<258,39>--<258,62>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<788,27>--<788,57>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<258,39>--<258,62>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<879,17>--<879,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<258,39>--<258,62>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1818,28>--<1818,66>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<258,39>--<258,62>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<442,32>--<442,72>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<258,39>--<258,62>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1823,32>--<1823,71>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<259,17>--<259,34>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<90,1>--<238,1>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<262,5>--<262,11>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,1>--<240,76>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<263,31>--<263,75>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<263,31>--<263,75>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<264,31>--<264,80>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<264,31>--<264,80>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<274,1>--<274,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<274,1>--<274,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<274,1>--<274,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<275,1>--<275,28>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<275,1>--<275,28>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<275,1>--<275,28>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<276,1>--<276,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<276,1>--<276,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<276,1>--<276,27>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<279,12>--<279,33>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<18,4>--<22,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<281,20>--<281,57>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<39,28>--<50,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<283,5>--<283,95>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<283,5>--<283,95>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<283,5>--<283,95>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<284,5>--<284,19>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<888,33>--<888,49>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<289,1>--<289,76>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<289,1>--<289,76>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,11>--<291,31>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<39,28>--<50,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,35>--<291,61>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<658,25>--<658,55>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,35>--<291,61>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1921,26>--<1921,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,35>--<291,61>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<307,31>--<307,57>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,35>--<291,61>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<527,30>--<527,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<291,35>--<291,61>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1514,30>--<1514,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<293,5>--<293,65>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<293,5>--<293,65>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<293,5>--<293,65>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<294,5>--<294,19>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<888,33>--<888,49>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<296,23>--<296,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<658,25>--<658,55>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<296,23>--<296,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1921,26>--<1921,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<296,23>--<296,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<307,31>--<307,57>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<296,23>--<296,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<527,30>--<527,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<296,23>--<296,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1514,30>--<1514,52>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<298,14>--<298,37>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<39,28>--<50,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<300,32>--<300,55>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<27,26>--<36,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<302,23>--<302,47>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<39,28>--<50,5>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<305,15>--<305,30>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<689,26>--<689,70>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<306,14>--<306,42>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<1117,12>--<1117,25>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<306,14>--<306,42>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1962,25>--<1962,60>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<306,14>--<306,42>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1968,25>--<1968,45>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,2>--<310,51>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,2>--<310,51>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es3.js:<595,24>--<595,49>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es6.js:<450,29>--<450,54>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<82,13>--<82,30>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<88,13>--<88,30>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<162,19>--<162,36>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<310,37>--<310,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/path.js:<237,19>--<237,36>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<311,2>--<311,16>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<888,33>--<888,49>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<314,1>--<314,7>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,1>--<240,76>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<315,1>--<315,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<315,1>--<315,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<316,27>--<316,92>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<316,27>--<316,92>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<316,61>--<316,91>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/es/es5.js:<255,18>--<255,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<322,1>--<322,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
